Artikelnummer,Attributname,Attributwert
C-Z100-2S50-2M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-2S50-2M?||Das C-Z100-2S50-2M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-2S50-2M?||Das C-Z100-2S50-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-2S50-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-2S50-2M?||Das C-Z100-2S50-2M ist als SFP-DD auf 2x SFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-2S50-2M?||Das C-Z100-2S50-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-2S50-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-2S50-2M mit Arista-Geräten kompatibel?||Das C-Z100-2S50-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Z100-2S50-3M,FAQ,"Welche Datenrate und Bauform hat das C-Z100-2S50-3M?||Das C-Z100-2S50-3M ist ein SFP-DD-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Z100-2S50-3M?||Das C-Z100-2S50-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Z100-2S50-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Z100-2S50-3M?||Das C-Z100-2S50-3M ist als SFP-DD auf 2x SFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Z100-2S50-3M?||Das C-Z100-2S50-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Z100-2S50-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Z100-2S50-3M mit Arista-Geräten kompatibel?||Das C-Z100-2S50-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-Y100-1M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-Y100-1M?||Das C-Y100-Y100-1M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-Y100-1M?||Das C-Y100-Y100-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-Y100-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-Y100-1M?||Das C-Y100-Y100-1M ist als DSFP auf DSFP konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-Y100-1M?||Das C-Y100-Y100-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-Y100-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-Y100-1M mit Arista-Geräten kompatibel?||Das C-Y100-Y100-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-Y100-2M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-Y100-2M?||Das C-Y100-Y100-2M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-Y100-2M?||Das C-Y100-Y100-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-Y100-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-Y100-2M?||Das C-Y100-Y100-2M ist als DSFP auf DSFP konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-Y100-2M?||Das C-Y100-Y100-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-Y100-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-Y100-2M mit Arista-Geräten kompatibel?||Das C-Y100-Y100-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-Y100-3M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-Y100-3M?||Das C-Y100-Y100-3M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-Y100-3M?||Das C-Y100-Y100-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-Y100-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-Y100-3M?||Das C-Y100-Y100-3M ist als DSFP auf DSFP konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-Y100-3M?||Das C-Y100-Y100-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-Y100-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-Y100-3M mit Arista-Geräten kompatibel?||Das C-Y100-Y100-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-Q100-1M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-Q100-1M?||Das C-Y100-Q100-1M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-Q100-1M?||Das C-Y100-Q100-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-Q100-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-Q100-1M?||Das C-Y100-Q100-1M ist als DSFP auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-Q100-1M?||Das C-Y100-Q100-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-Q100-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-Q100-1M mit Arista-Geräten kompatibel?||Das C-Y100-Q100-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-Q100-2M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-Q100-2M?||Das C-Y100-Q100-2M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-Q100-2M?||Das C-Y100-Q100-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-Q100-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-Q100-2M?||Das C-Y100-Q100-2M ist als DSFP auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-Q100-2M?||Das C-Y100-Q100-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-Q100-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-Q100-2M mit Arista-Geräten kompatibel?||Das C-Y100-Q100-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-Q100-3M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-Q100-3M?||Das C-Y100-Q100-3M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-Q100-3M?||Das C-Y100-Q100-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-Q100-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-Q100-3M?||Das C-Y100-Q100-3M ist als DSFP auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-Q100-3M?||Das C-Y100-Q100-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-Q100-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-Q100-3M mit Arista-Geräten kompatibel?||Das C-Y100-Q100-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-2S50-1M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-2S50-1M?||Das C-Y100-2S50-1M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-2S50-1M?||Das C-Y100-2S50-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-2S50-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-2S50-1M?||Das C-Y100-2S50-1M ist als DSFP auf 2x SFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-2S50-1M?||Das C-Y100-2S50-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-2S50-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-2S50-1M mit Arista-Geräten kompatibel?||Das C-Y100-2S50-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-2S50-2M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-2S50-2M?||Das C-Y100-2S50-2M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-2S50-2M?||Das C-Y100-2S50-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-2S50-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-2S50-2M?||Das C-Y100-2S50-2M ist als DSFP auf 2x SFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-2S50-2M?||Das C-Y100-2S50-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-2S50-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-2S50-2M mit Arista-Geräten kompatibel?||Das C-Y100-2S50-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-Y100-2S50-3M,FAQ,"Welche Datenrate und Bauform hat das C-Y100-2S50-3M?||Das C-Y100-2S50-3M ist ein DSFP-Kabel mit 100 Gbit/s nach 100GBASE-CR2.##Welche Länge hat das C-Y100-2S50-3M?||Das C-Y100-2S50-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-Y100-2S50-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-Y100-2S50-3M?||Das C-Y100-2S50-3M ist als DSFP auf 2x SFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das C-Y100-2S50-3M?||Das C-Y100-2S50-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-Y100-2S50-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-Y100-2S50-3M mit Arista-Geräten kompatibel?||Das C-Y100-2S50-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-S50-S50-1M,FAQ,"Welche Datenrate und Bauform hat das C-S50-S50-1M?||Das C-S50-S50-1M ist ein SFP56-Kabel mit 50 Gbit/s nach 50GBASE-CR.##Welche Länge hat das C-S50-S50-1M?||Das C-S50-S50-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-S50-S50-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-S50-S50-1M?||Das C-S50-S50-1M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das C-S50-S50-1M?||Das C-S50-S50-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-S50-S50-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-S50-S50-1M mit Arista-Geräten kompatibel?||Das C-S50-S50-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-S50-S50-2M,FAQ,"Welche Datenrate und Bauform hat das C-S50-S50-2M?||Das C-S50-S50-2M ist ein SFP56-Kabel mit 50 Gbit/s nach 50GBASE-CR.##Welche Länge hat das C-S50-S50-2M?||Das C-S50-S50-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-S50-S50-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-S50-S50-2M?||Das C-S50-S50-2M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das C-S50-S50-2M?||Das C-S50-S50-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-S50-S50-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-S50-S50-2M mit Arista-Geräten kompatibel?||Das C-S50-S50-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
C-S50-S50-3M,FAQ,"Welche Datenrate und Bauform hat das C-S50-S50-3M?||Das C-S50-S50-3M ist ein SFP56-Kabel mit 50 Gbit/s nach 50GBASE-CR.##Welche Länge hat das C-S50-S50-3M?||Das C-S50-S50-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das C-S50-S50-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das C-S50-S50-3M?||Das C-S50-S50-3M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das C-S50-S50-3M?||Das C-S50-S50-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das C-S50-S50-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das C-S50-S50-3M mit Arista-Geräten kompatibel?||Das C-S50-S50-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-S-S-25G-0.5M,FAQ,"Welche Datenrate und Bauform hat das CAB-S-S-25G-0.5M?||Das CAB-S-S-25G-0.5M ist ein SFP28-Kabel mit 25 Gbit/s nach 25GBASE-CR.##Welche Länge hat das CAB-S-S-25G-0.5M?||Das CAB-S-S-25G-0.5M hat eine feste Länge von 0.5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-S-S-25G-0.5M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-S-S-25G-0.5M?||Das CAB-S-S-25G-0.5M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-S-S-25G-0.5M?||Das CAB-S-S-25G-0.5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-S-S-25G-0.5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-S-S-25G-0.5M mit Arista-Geräten kompatibel?||Das CAB-S-S-25G-0.5M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-S-S-25G-1M,FAQ,"Welche Datenrate und Bauform hat das CAB-S-S-25G-1M?||Das CAB-S-S-25G-1M ist ein SFP28-Kabel mit 25 Gbit/s nach 25GBASE-CR.##Welche Länge hat das CAB-S-S-25G-1M?||Das CAB-S-S-25G-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-S-S-25G-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-S-S-25G-1M?||Das CAB-S-S-25G-1M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-S-S-25G-1M?||Das CAB-S-S-25G-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-S-S-25G-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-S-S-25G-1M mit Arista-Geräten kompatibel?||Das CAB-S-S-25G-1M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-S-S-25G-1.5M,FAQ,"Welche Datenrate und Bauform hat das CAB-S-S-25G-1.5M?||Das CAB-S-S-25G-1.5M ist ein SFP28-Kabel mit 25 Gbit/s nach 25GBASE-CR.##Welche Länge hat das CAB-S-S-25G-1.5M?||Das CAB-S-S-25G-1.5M hat eine feste Länge von 1.5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-S-S-25G-1.5M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-S-S-25G-1.5M?||Das CAB-S-S-25G-1.5M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-S-S-25G-1.5M?||Das CAB-S-S-25G-1.5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-S-S-25G-1.5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-S-S-25G-1.5M mit Arista-Geräten kompatibel?||Das CAB-S-S-25G-1.5M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-S-S-25G-2M,FAQ,"Welche Datenrate und Bauform hat das CAB-S-S-25G-2M?||Das CAB-S-S-25G-2M ist ein SFP28-Kabel mit 25 Gbit/s nach 25GBASE-CR.##Welche Länge hat das CAB-S-S-25G-2M?||Das CAB-S-S-25G-2M hat eine feste Länge von 2 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-S-S-25G-2M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-S-S-25G-2M?||Das CAB-S-S-25G-2M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-S-S-25G-2M?||Das CAB-S-S-25G-2M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-S-S-25G-2M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-S-S-25G-2M mit Arista-Geräten kompatibel?||Das CAB-S-S-25G-2M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-S-S-25G-2.5M,FAQ,"Welche Datenrate und Bauform hat das CAB-S-S-25G-2.5M?||Das CAB-S-S-25G-2.5M ist ein SFP28-Kabel mit 25 Gbit/s nach 25GBASE-CR.##Welche Länge hat das CAB-S-S-25G-2.5M?||Das CAB-S-S-25G-2.5M hat eine feste Länge von 2.5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-S-S-25G-2.5M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-S-S-25G-2.5M?||Das CAB-S-S-25G-2.5M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-S-S-25G-2.5M?||Das CAB-S-S-25G-2.5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-S-S-25G-2.5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-S-S-25G-2.5M mit Arista-Geräten kompatibel?||Das CAB-S-S-25G-2.5M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-S-S-25G-3M,FAQ,"Welche Datenrate und Bauform hat das CAB-S-S-25G-3M?||Das CAB-S-S-25G-3M ist ein SFP28-Kabel mit 25 Gbit/s nach 25GBASE-CR.##Welche Länge hat das CAB-S-S-25G-3M?||Das CAB-S-S-25G-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-S-S-25G-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-S-S-25G-3M?||Das CAB-S-S-25G-3M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-S-S-25G-3M?||Das CAB-S-S-25G-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-S-S-25G-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-S-S-25G-3M mit Arista-Geräten kompatibel?||Das CAB-S-S-25G-3M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CAB-S-S-25G-5M,FAQ,"Welche Datenrate und Bauform hat das CAB-S-S-25G-5M?||Das CAB-S-S-25G-5M ist ein SFP28-Kabel mit 25 Gbit/s nach 25GBASE-CR.##Welche Länge hat das CAB-S-S-25G-5M?||Das CAB-S-S-25G-5M hat eine feste Länge von 5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das CAB-S-S-25G-5M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das CAB-S-S-25G-5M?||Das CAB-S-S-25G-5M ist als SFP auf SFP konfektioniert.##In welchem Temperaturbereich arbeitet das CAB-S-S-25G-5M?||Das CAB-S-S-25G-5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CAB-S-S-25G-5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das CAB-S-S-25G-5M mit Arista-Geräten kompatibel?||Das CAB-S-S-25G-5M ist eine Arista-Kabel-Komponente und für den Betrieb in Arista-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
